Recall Reason,Category,Score
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
"Busse Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International (PDI), that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products",Design/Component Flaws,0.7117710113525391
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
Certain Peritoneal Dialysis product codes do not have FDA regulatory clearance and were distributed within the United States in error.,Design/Component Flaws,0.6998615264892578
The firm's internal processes identified that certain lots may have an improperly sealed barrier that could potentially compromise sterility.,Contamination or Sterility Issues,1.0
First layer of Uniform Scanning treatment fields is sometimes irradiated with incorrect Scanning Magnet setpoints resulting in the field size may be smaller than expected and the irradiated area may receive more dose than prescribed,Design/Component Flaws,0.7437418699264526
"Product was shipped from a Medline warehouse to a customer at room temperature instead of refrigerated (ice).  If affected product is used, the results from this impacted Calcium reagent will not be provided due to probable Quality Control failure. A delay in diagnosis may be experienced with repeat testing resulting in patient (customer) inconvenience, pain, and cost of the repeat blood draw and testing.  All HII1220001954 product shipped/stored at a Medline branch between July 2021 and August 2021 in the identified lots were incorrectly stored and shipped. Six (6) boxes have been shipped to end users at room temperature instead of refrigerated (ice). Five (5) boxes are on hold at a Medline warehouse.",Design/Component Flaws,0.7299481630325317
Inner pouch seal may be inadequate resulting in lack of sterility.,Contamination or Sterility Issues,1.0
There is a potential hazard of uninterrupted motion of the Motorized Wheel System due to the possible failure of a component in the electrical system of the Product.,Design/Component Flaws,0.7976256608963013
There is a potential hazard of uninterrupted motion of the Motorized Wheel System due to the possible failure of a component in the electrical system of the Product.,Design/Component Flaws,0.7976256608963013
"Right nails were anodized, marked, and labelled as left nails and vice versa",Manufacturing Defects,0.6678435802459717
"Firm received 10 complaints of skin barrier delamination issues (e.g. flange lifts from wafer, skin barrier layers separate) or tape border rips/tears.",Manufacturing Defects,1.0
There is uncertainty about the integrity of the methods used to ensure the sterile barrier integrity.,Design/Component Flaws,0.6993294954299927
The battery wiring harness on affected wheelchairs may become disconnected during shipment from the factory or during wheelchair use traversing large obstacles or after a jolt or impact to the wheelchair. The disconnection of the battery harness results in loss of power to the wheelchair.,Design/Component Flaws,1.0
Firm detected an increase in complaints related to fractured jaw tips of the Cardioblate Gemini-s.,Design/Component Flaws,1.0
The Implantable Neurostimulator (INS) cannot communicate with the clinical programmer and/or the patient programmer system.,Design/Component Flaws,0.7237986922264099
The Implantable Neurostimulator (INS) cannot communicate with the clinical programmer and/or the patient programmer system.,Design/Component Flaws,0.7237986922264099
Reports received of torn corrugated breathing tubes.,Manufacturing Defects,0.6652917265892029
Reports received of torn corrugated breathing tubes.,Manufacturing Defects,0.6652917265892029
The Implantable Neurostimulator Model may be susceptible to not communicating with the clinical programmer and/or patient programmer system.,Manufacturing Defects,0.763466477394104
"Small patient labels do not match the primary device label. The primary device label accurately identifies the product as 4010-05-08-T4, while the smaller patient label  incorrectly identifies the product as 4010-05-08-T3.",Design/Component Flaws,0.6436378955841064
Labeling error.,Manufacturing Defects,0.6520785093307495
The device may emit smoke or ignite.,Manufacturing Defects,0.720151960849762
"Surgical knives may contain incorrect description printed on handles. Specifically, some surgical knife handles may contain a  size of ""2.5mm"" when the actual size is ""2.2mm"".",Design/Component Flaws,0.6787388324737549
Two whole blood Platelet Reactivity tests exist that share the same reagent formulation and are used to obtain P2Y12 Reactivity Unit results. The test without US-FDA market clearance was distributed and it displays BASE results not displayed by the US-FDA market cleared device. A formula is being provided to health care personnel to calculate the percentage of platelet aggregation inhibition.,Design/Component Flaws,0.7417026162147522
Product not approved for release for US distribution,Software Issues,0.7537581920623779
Product not approved for release for US distribution,Software Issues,0.7537581920623779
Forceps do not comply with Olympus standards for the amount of force required to open and close the forceps,Design/Component Flaws,0.6712153553962708
There is a potential that the proximal marker may separate from the imaging catheter,Manufacturing Defects,1.0
"The bending section of the URF-V2 may crack, resulting in an abnormal shape or abnormal angulation of the bending section.",Design/Component Flaws,0.6668019890785217
Arterial Blood Sampler  sterility cannot be guaranteed throughout the shelf life of the product.,Contamination or Sterility Issues,1.0
The device was not cleared for U.S. distribution.,Software Issues,0.7495829463005066
"Firm has observed increased rate of customer complaints related to separation of the balloon or catheter hub from the delivery catheter during delivery system withdrawal causing procedural delay and possible administration of additional anesthesia and contrast which may impact patients' renal function. Potential harms include occlusion or embolism and associated response, with specific outcomes such as amputation, embolism, loss of organ function, organ infarction, or tissue infarction.

***Updated June 2023*** Additional surgical stress caused by prolonged interventional surgery has the potential to lead to myocardial infarction or death.",Manufacturing Defects,1.0
"Firm has observed increased rate of customer complaints related to separation of the balloon or catheter hub from the delivery catheter during delivery system withdrawal causing procedural delay and possible administration of additional anesthesia and contrast which may impact patients' renal function. Potential harms include occlusion or embolism and associated response, with specific outcomes such as amputation, embolism, loss of organ function, organ infarction, or tissue infarction.

***Updated June 2023*** Additional surgical stress caused by prolonged interventional surgery has the potential to lead to myocardial infarction or death.",Manufacturing Defects,1.0
Eight units manufactured before June 2019 have exhibited weld failures breaching the sterile barrier after prolonged use.,Software Issues,0.695344090461731
"Falsely high or delayed patient and QC results may occur due to low end imprecision. VITROS Immunodiagnostic Products FSH, LH and Prol Reagents Low End Imprecision. Low-level quality control (QC) and patient samples at the low end of the Measuring (Reportable) Range when using VITROS FSH, LH and Prol Reagent. Calibration failures, driven by imprecision observed with Calibrator Level 1.",Design/Component Flaws,0.7082008123397827
"Falsely high or delayed patient and QC results may occur due to low end imprecision. VITROS Immunodiagnostic Products FSH, LH and Prol Reagents Low End Imprecision. Low-level quality control (QC) and patient samples at the low end of the Measuring (Reportable) Range when using VITROS FSH, LH and Prol Reagent. Calibration failures, driven by imprecision observed with Calibrator Level 1.",Design/Component Flaws,0.7082008123397827
"Falsely high or delayed patient and QC results may occur due to low end imprecision. VITROS Immunodiagnostic Products FSH, LH and Prol Reagents Low End Imprecision. Low-level quality control (QC) and patient samples at the low end of the Measuring (Reportable) Range when using VITROS FSH, LH and Prol Reagent. Calibration failures, driven by imprecision observed with Calibrator Level 1.",Design/Component Flaws,0.7082008123397827
"Products in this lot may have compromised barrier seals, introducing a risk to sterility.",Contamination or Sterility Issues,1.0
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Finnish and Turkish translation errors in HVAD controller and monitor displays as will as Instructions for Use, Patient Manual, and Emergency Responder Guide for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.7157723307609558
"Higher than normal ""No Call Internal Control failures"" due to a missing reagent within a small subset of the extraction tray lot.",Design/Component Flaws,0.743435263633728
"Convenience kits contain one or more swab/swabstick drug products, manufactured by Professional Disposables International, that are subject to a drug recall due to uncertainty of the adequacy of the validation of the test methods used to manufacture the drug products.",Design/Component Flaws,0.714195728302002
"Errors and inconsistencies that were identified in the Instruction for Use (IFU), Emergency Responder Guide (ERG), and Patient Manual (PM) for the HeartWare Ventricular Assist Device (HVAD) system.",Design/Component Flaws,0.6928693652153015
Wrong compression material - Template Ultra Quick matrix Material was packaged instead of the Heavy Body viscosity as indicated on the outer packaging of the 12PK,Design/Component Flaws,0.7210343480110168
Performance concerns for the CMV IgM analyte.  Analyte has demonstrated variable elevated background depending on the handling of the reagent pack.,Design/Component Flaws,0.7143044471740723
It was reported that a JOURNEY II BCS Femoral OXIN LT SZ5 was in a box labelled as a LEGION NARROW PS OXIN SZ 6N RT.,Design/Component Flaws,0.6635927557945251
"Randox have realigned CK-MB Calibrator, CK2393, lot number 4410CK. Calibrating with the new value will cause a positive shift of approximately 6% with both Quality Controls and Patient Samples.",Design/Component Flaws,0.6679729223251343
Product labeling is being modified. STOP using the Anonymous Account Mode feature of the CORTRAK 2 device immediately.  CONFIRM placement of the NG/NI tube per institution protocol.,Design/Component Flaws,0.7752295136451721
"Atlas Stim Headbox (ASHB) was delivered to US customers  under a premise that the device had an Investigational Device Exemption (IDE) and was for research use only, but the manufacturer  does not have an approved IDE by the FDA. The product has not undergone electrical safety testing and has not received regulatory clearance.",Design/Component Flaws,0.7024617195129395
"ULTRAtab Laboratories recalled Acetaminophen and electrolyte tablets that were later placed into Total Resources Intl kits. Acetaminophen and electrolyte tablets were recalled due to a Fluid Bed Drier exhaust system breach, which presents the possibility of cross-contamination where the potential contaminations are well known API's at well below efficacious dose levels.",Contamination or Sterility Issues,1.0
"ULTRAtab Laboratories recalled Acetaminophen and electrolyte tablets that were later placed into Total Resources Intl kits. Acetaminophen and electrolyte tablets were recalled due to a Fluid Bed Drier exhaust system breach, which presents the possibility of cross-contamination where the potential contaminations are well known API's at well below efficacious dose levels.",Contamination or Sterility Issues,1.0
Heater  within the Verigene System may be outside of established temperature limits for assays which could result in false negative results.,Design/Component Flaws,0.7463446259498596
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
WalkAway Instruments may have been assembled with the incorrect AC power entry connector inlet with is rated at 1 ampere current rating rather than the correct current rating of 10 ampere,Manufacturing Defects,1.0
"Updated Instructions for Use (IFU) for EXALT Model D
Single-Use Duodenoscope highlight the known risk of perforation and provide best clinical practices related to insertion, advancement, and removal of this device.",Design/Component Flaws,0.7243402600288391
"Updated Instructions for Use (IFU) for EXALT Model D
Single-Use Duodenoscope highlight the known risk of perforation and provide best clinical practices related to insertion, advancement, and removal of this device.",Design/Component Flaws,0.7243402600288391
"Updated Instructions for Use (IFU) for EXALT Model D
Single-Use Duodenoscope highlight the known risk of perforation and provide best clinical practices related to insertion, advancement, and removal of this device.",Design/Component Flaws,0.7243402600288391
"Updated Instructions for Use (IFU) for EXALT Model D
Single-Use Duodenoscope highlight the known risk of perforation and provide best clinical practices related to insertion, advancement, and removal of this device.",Design/Component Flaws,0.7243402600288391
Inadequate documentation verifying whether device installation has been executed in accordance with the manufacturer's requirements. This can lead to installation failure modes and hazardous situations.,Design/Component Flaws,0.7772219777107239
Firm discovered a firmware memory leak with a supplier-manufactured component.,Design/Component Flaws,0.7381782531738281
Firm discovered a firmware memory leak with a supplier-manufactured component.,Design/Component Flaws,0.7381782531738281
Firm distributed tests which have not been cleared or authorized for marketing or distribution in the United States.,Software Issues,0.7276676297187805
Firm distributed tests which have not been cleared or authorized for marketing or distribution in the United States.,Software Issues,0.7276676297187805
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
"DePuy Synthes Radial Head Replacement System Contraindications added to Electronic Instructions for Use (e-IFU): Absolute contraindications include: Infection, sepsis, osteomyelitis.

",Design/Component Flaws,0.6432908177375793
"Software issue, resuming an interrupted treatment will result in swap of utilized calibration treatment distance 0"" inches to ""9. Resulting in over or under dosing.",Design/Component Flaws,0.693786084651947
"Software issue, resuming an interrupted treatment will result in swap of utilized calibration treatment distance 0"" inches to ""9. Resulting in over or under dosing.",Design/Component Flaws,0.693786084651947
Latex content in product was labeled incorrectly as latex free.,Other,0.5820149779319763
"X-ray imaging system positioning image and protocol label is reversed for Flexion and Extension on C-Spine and L-Spine, this will cause the image to be incorrectly labeled and may cause the patient to have a repeat exposure.",Design/Component Flaws,0.7192590236663818
First aid kit and cabinet components are being recalled by the supplier due to cGMP deviations at the manufacturer.,Design/Component Flaws,0.6710637807846069
Disconnection of the OnGuard2 Bag Adaptor SP from infusion bags which may result in spillage of hazardous medications.,Manufacturing Defects,0.7032626271247864
Software issue where results sent to the LIS via HL7 format for antibiotic screen tests and synergy tests do not include the user-corrected or AES-corrected interpretation.  This can potentially lead to incorrect final screen/synergy test results at the LIS.,Design/Component Flaws,0.7251012325286865
"FDA review concluded that the test is insufficiently supported by clinical performance data, and results reported may not have been accurate (false positives or false negatives).",Manufacturing Defects,0.7031294107437134
Affected product lots may contain the incorrect needle type/size and suture length due to component mix-up.,Design/Component Flaws,0.7392211556434631
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
Failure to achieve the expected six-log reduction in microorganisms following the disinfection process.,Design/Component Flaws,0.7536926865577698
"Variable and out of specification QC results with HemosIL ReadiPlasTin.  IL will remove all lots from the market and convert customers to an alternative prothrombin time (PT) reagent, specifically HemosIL RecombiPlasTin 2G.",Design/Component Flaws,0.6805809140205383
Patient chart label contains incorrect Part Number and volume amount.,Operational or Functional Issues,0.6939675211906433
Kits were packed into shipping boxes incorrectly.,Design/Component Flaws,0.6226910948753357
"SARS-CoV-2 Test has an increased potential for false positive results, which may lead to a delay in correct diagnosis and treatment.",Manufacturing Defects,0.7678484916687012
"When a Neonatal patient is admitted, the Non-Invasive Blood Pressure is not set to Neonatal mode on the Philips Xperflex Cardio FC2010 patient monitor.  If the NIBP is not set to Neonatal, the cuff inflation pressure applied will be higher than 150 mmHg and the deflation pressure will be higher than 5 mmHg.  An applied cuff inflation pressure higher than 150mmHg or a deflation pressure higher than 5 could lead to bruising, mmHg nerve damage or bone deformity for a neonate.",Manufacturing Defects,0.7012264728546143
"COVID-19/SARS-CoV-2 Antigen Tests did not receive FDA Emergency Use Authorization, nor were the tests cleared or approved to be commercially distributed.",Design/Component Flaws,0.684220552444458
Product was sterilized with a higher than specification EO concentration.,Software Issues,0.7422495484352112
Product was sterilized with a higher than specification EO concentration.,Software Issues,0.7422495484352112
Product was sterilized with a higher than specification EO concentration.,Software Issues,0.7422495484352112
Product was sterilized with a higher than specification EO concentration.,Software Issues,0.7422495484352112
Product was sterilized with a higher than specification EO concentration.,Software Issues,0.7422495484352112
"Bronchofiberscope Updated instructions on the use of certain chemicals to be used for reprocessing, conditions for ETO gas sterilization, rinsing steps after high-level disinfection, and a recommendation on using sterilization",Design/Component Flaws,0.7334775924682617
"Bronchofiberscope Updated instructions on the use of certain chemicals to be used for reprocessing, conditions for ETO gas sterilization, rinsing steps after high-level disinfection, and a recommendation on using sterilization",Design/Component Flaws,0.7334775924682617
"Bronchofiberscope Updated instructions on the use of certain chemicals to be used for reprocessing, conditions for ETO gas sterilization, rinsing steps after high-level disinfection, and a recommendation on using sterilization",Design/Component Flaws,0.7334775924682617
"Bronchofiberscope Updated instructions on the use of certain chemicals to be used for reprocessing, conditions for ETO gas sterilization, rinsing steps after high-level disinfection, and a recommendation on using sterilization",Design/Component Flaws,0.7334775924682617
"Packaging for Balloon Catheters  may be damaged resulting in loss of sterility. 

",Manufacturing Defects,1.0
"Packaging for Balloon Catheters  may be damaged resulting in loss of sterility. 

",Manufacturing Defects,1.0
GF-UC140P-AL5 is no longer a compatible endoscope for reprocessing in the OER-Pro and presents an infection control risk to patients,Software Issues,0.7032108902931213
Products do not meet length and diameter specifications.,Design/Component Flaws,0.7625594139099121
Potential breach in the sterility barrier for tray ring covers.,Contamination or Sterility Issues,1.0
Kits contained recalled acetaminophen.,Other,0.5579692125320435
The product was distributed without FDA authorization or clearance for marketing and distribution in the US.,Software Issues,0.752735435962677
"In the Azurion system, the user can add a new study to a patient by selecting the option  Add
Study . The Add Study dialogue box is then displayed where the Patient Type is selected to
perform the study. Due to a software defect, when the study is initiated by pressing  Start
Procedure , the Patient Type changes inadvertently to a Patient Type different than the one
selected as shown in the Table below. Patient type is one of the factors involved in the dose
control process. The incorrect patient type changes the technique factors to be used by the
system without notification to the user.",Design/Component Flaws,0.7650203704833984
Misprinted expiration date on the shelf-box,Expiry Issues,1.0
"System software v1.5.1 has a system software issue related to the Daylight Savings Time (DST) change that can cause a system error, requiring the user to restart the system and potentially cause a delay in treatment",Software Issues,0.7855087518692017
There is a potential for foreign matter.,Manufacturing Defects,0.7052763104438782
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
"Falsely Elevated Results Observed with Plasma Specimens, could lead a clinician to misinterpret patient results",Manufacturing Defects,0.7078710198402405
Product labeled incorrectly. The lot was labeled with Small footprint when the product was Medium.,Design/Component Flaws,0.7027239203453064
"During re-work of disposable instruments to relabel for 4-year shelf-life of disposable instruments, parts got mixed into other lots.",Design/Component Flaws,0.6192472577095032
"During re-work of disposable instruments to relabel for 4-year shelf-life of disposable instruments, parts got mixed into other lots.",Design/Component Flaws,0.6192472577095032
"When updating BD Kiestra customers to BD Synapsys version 4.10, the custom antibiotic codes set by the customer are overwritten with the BD default antibiotic codes.",Software Issues,0.6475828886032104
"Updated and revised user instructions issued 7/14/22.
Potential carryover issue may cause elevated quality control and sample results for heparin, apixaban or rivaroxaban when HemosIL Liquid Anti-Xa reagent is used in the same run with both HemosIL Liquid Antithrombin and HemosIL Q.F.A. Thrombin (Bovine),
specific to instrument models that utilize a single reagent probe",Design/Component Flaws,0.7477578520774841
"Potential for falsely elevated hCG results due to sample carryover in serum and urine
patient samples, as well as quality control samples and adjustors.",Design/Component Flaws,0.7634900808334351
"Non-intended glue from the hub/shaft bond on the inside ID of the catheter shaft may cause Embolism leading to
peripheral ischemia",Manufacturing Defects,1.0
"Non-intended glue from the hub/shaft bond on the inside ID of the catheter shaft may cause Embolism leading to
peripheral ischemia",Manufacturing Defects,1.0
Point of Care (PoC) rapid test products were distributed to customers who did not have a valid CLIA ID.,Expiry Issues,0.649135410785675
"The nickel-sensitivity statement on the outer carton may be partially covered by a label resulting in the statement showing ""Indicated for patients with Nickel sensitivity"" instead of ""Not Indicated for patients with Nickel sensitivity"".",Design/Component Flaws,0.7405484914779663
Software issue resulting in temporary loss of central monitoring functionality.,Operation or Functional Issues,1.0
Transducers (component of ultrasound system) may exceed recommended thermal index limits,Design/Component Flaws,0.7876570820808411
There is a potential for the WCM cassette pump head leaking solution.,Design/Component Flaws,0.697165846824646
"High friction of the slider can cause the device to stick, or not move as intended.",Design/Component Flaws,0.6987270712852478
"Potential for patient data mismatch when using browser ""back"" button to navigate between patients when using the diabetes management software.",Manufacturing Defects,0.7490609288215637
A drug kit component was recalled by its manufacturer due to the potential for inadequacy of the validation of test methods used in its manufacture.,Design/Component Flaws,0.7738732695579529
A drug kit component was recalled by its manufacturer due to the potential for inadequacy of the validation of test methods used in its manufacture.,Design/Component Flaws,0.7738732695579529
A drug kit component was recalled by its manufacturer due to the potential for inadequacy of the validation of test methods used in its manufacture.,Design/Component Flaws,0.7738732695579529
Ophthalmic devices distributed prior to the recently-obtained 510(k) clearance do not fall within the relevant 510(k) exemption and so their performance characteristics were not evaluated by the FDA prior to distribution.,Software Issues,0.7551291584968567
"Users need to be aware that embolism is a possible adverse event associated with hydrogel misplacements. Updated IFU provides new procedural instructions, warnings and precautions that describe steps to verify correct placement of the hydrogel following implantation, as well as technique recommendations for the proper placement of SpaceOAR and SpaceOAR Vue.",Design/Component Flaws,0.7212070822715759
